Open,High,Low,Close,Volume,Support,Resistance,SMA7,SMA9,SMA12,SMA21,SMA24,SMA26,SMA50,Daily Change,WMA9,WMA12,EMA7,EMA9,EMA12,EMA21,EMA26,MACD,MACD Signal,RSI,Bollinger Bands Upper,Bollinger Bands Lower,Bollinger Bands Middle,Target Close
0.00022901838,0.00023150937,0.00023239614,0.00023109379,0.0058945455,0.00018972588,0.00020771199,0.00019712017,0.00020532183,0.00021416662,0.00021626959,0.00021792583,0.00022115863,0.00026766973,0.66669333,0.00020191378,0.00020497729,0.00020645237,0.00020728617,0.00020963079,0.00021912035,0.00022442508,0.46917498,0.45587045,0.38887495,0.00024062865,0.00020445789,0.00021539282,0.08872117
0.00025519019,0.00025747134,0.00025870343,0.00025725365,0.0049770125,0.00018972588,0.00023367461,0.00020245589,0.00020507716,0.00021287845,0.00021595175,0.00021746087,0.00022012748,0.00026531698,0.6822123,0.000209873,0.00020921396,0.00021658248,0.00021482685,0.00021468752,0.00022075692,0.0002252025,0.46923494,0.45588353,0.48163903,0.00023627568,0.00020637426,0.000214059,0.08785983
0.0002530091,0.00025098078,0.00025431882,0.00025289357,0.0050947224,0.00018972588,0.00023367461,0.00020998922,0.00020483245,0.00021177423,0.00021446815,0.00021699602,0.00021892453,0.0002633714,0.59812,0.00021700213,0.00021297051,0.00022307942,0.00021997686,0.00021828484,0.00022183688,0.00022558699,0.46927992,0.45590404,0.46625358,0.00023603094,0.00020640802,0.00021394787,0.08872117
0.00025519019,0.00025747134,0.00025870343,0.00025725365,0.0019678667,0.00020088554,0.00023367461,0.00022034739,0.0002089925,0.0002114063,0.00021457415,0.00021718197,0.00021849481,0.0002617425,0.621049,0.000225059,0.00021757444,0.00022905278,0.0002249794,0.00022201019,0.00022322556,0.00022627719,0.46932247,0.4559299,0.4815337,0.00023795899,0.00020707921,0.00021528147,0.0921672
0.00027264183,0.00027478312,0.0002762454,0.00027469735,0.002966891,0.00020088554,0.00025098678,0.0002310199,0.0002173134,0.00021269446,0.00021669343,0.00021764696,0.00021892456,0.00025988749,0.65517175,0.00023580216,0.00022494685,0.00023793628,0.00023251235,0.00022788858,0.00022611642,0.00022825325,0.4693774,0.45596287,0.53985953,0.00024204464,0.00020658526,0.00021717098,0.09173654
0.00027264183,0.00027045613,0.0002740532,0.00027251735,0.003793878,0.00021651304,0.00025098678,0.00024200637,0.00022710259,0.00021416668,0.00021838893,0.00021718214,0.00021969793,0.00025807775,0.6040377,0.00024444552,0.00023178259,0.00024404861,0.00023809743,0.00023252188,0.00022854022,0.00022991447,0.46941924,0.45599857,0.53073597,0.00024558447,0.00020803824,0.00021972731,0.09001311
0.00026609877,0.00026396557,0.00026528008,0.0002637934,0.00095073314,0.00023660054,0.00025098678,0.0002495391,0.0002341995,0.00021784625,0.0002204021,0.000217554,0.00021969793,0.0002564941,0.58745176,0.00024937704,0.000237036,0.00024643057,0.0002407996,0.00023507894,0.00022992876,0.00023078304,0.469443,0.45603243,0.4938557,0.000247025,0.00020809272,0.00022050526,0.0882905
0.00025519013,0.0002531443,0.0002565111,0.0002550736,0.0016539738,0.00025891978,0.00025098678,0.00025299162,0.00024080703,0.0002224461,0.00022071994,0.00021857662,0.00021858087,0.00025468424,0.58703977,0.00025113474,0.00024036886,0.00024601578,0.00024119632,0.0002358798,0.00023037687,0.00023091881,0.46945232,0.4560616,0.45809543,0.000247025,0.00020809272,0.00022050526,0.08527587
0.0002399232,0.00023799979,0.00024116518,0.00023981367,0.0016509556,0.00024552818,0.00025098678,0.00025048066,0.00024398828,0.00022704597,0.00021997826,0.00021866961,0.00021797947,0.0002523315,0.5694046,0.00024849788,0.0002406231,0.00024185247,0.00023842485,0.0002341725,0.00022935992,0.00022987596,0.46944284,0.45608282,0.39981383,0.00024420972,0.00020791315,0.00021894916,0.08527587
0.00023774222,0.00024016328,0.00024116518,0.00023981367,0.0013340446,0.00024552818,0.00025098678,0.00024859747,0.00024496706,0.00023035795,0.00021849466,0.00021941333,0.00021832313,0.0002500692,0.60952854,0.00024522626,0.00024017118,0.00023872998,0.00023620766,0.00023272794,0.00022843553,0.00022891085,0.46943596,0.45609826,0.39981383,0.00024084486,0.00020809272,0.00021728192,0.084414534
